source,target,distance_km,lead_hour,wind_regime,n,partial_r_source_to_target_given_target_now
94,91,138.6458779372516,24,downwind,3156,0.05510542242207306
94,91,138.6458779372516,24,crosswind,3185,0.17554556833685894
94,91,138.6458779372516,24,upwind,5294,0.07392588192222242
95,92,66.47257724339612,3,downwind,3507,0.11508066394925033
95,92,66.47257724339612,3,crosswind,6797,0.1292371585426239
95,92,66.47257724339612,3,upwind,1354,0.06733837639522891
95,92,66.47257724339612,6,downwind,3506,0.18620262140557226
95,92,66.47257724339612,6,crosswind,6798,0.16313668754500982
95,92,66.47257724339612,6,upwind,1353,0.08816322147122012
95,92,66.47257724339612,12,downwind,3502,0.22730032069302505
95,92,66.47257724339612,12,crosswind,6796,0.16621394720336358
95,92,66.47257724339612,12,upwind,1354,0.05111463525841851
95,92,66.47257724339612,24,downwind,3504,0.09931694993957096
95,92,66.47257724339612,24,crosswind,6791,0.10548503885558973
95,92,66.47257724339612,24,upwind,1349,0.060923763136810354
47,92,71.92832066889734,3,downwind,2735,0.10677494911810316
47,92,71.92832066889734,3,crosswind,4616,0.14732277275013103
47,92,71.92832066889734,3,upwind,4308,0.1523775601210733
47,92,71.92832066889734,6,downwind,2735,0.17037711626876695
47,92,71.92832066889734,6,crosswind,4616,0.2093383349620059
47,92,71.92832066889734,6,upwind,4307,0.18747071808506602
47,92,71.92832066889734,12,downwind,2731,0.23386676313414465
47,92,71.92832066889734,12,crosswind,4617,0.23860326175375168
47,92,71.92832066889734,12,upwind,4305,0.19178490057205994
47,92,71.92832066889734,24,downwind,2732,0.13760603303071584
47,92,71.92832066889734,24,crosswind,4613,0.128704619671693
47,92,71.92832066889734,24,upwind,4300,0.11455929287521364
91,92,72.72666275686366,3,downwind,2473,0.07932940064181403
91,92,72.72666275686366,3,crosswind,3396,0.101895284477343
91,92,72.72666275686366,3,upwind,5784,0.09445713120278733
91,92,72.72666275686366,6,downwind,2471,0.12814297253788187
91,92,72.72666275686366,6,crosswind,3398,0.1386364423130226
91,92,72.72666275686366,6,upwind,5783,0.1418365305041101
91,92,72.72666275686366,12,downwind,2471,0.1639534565794135
91,92,72.72666275686366,12,crosswind,3396,0.1629584490360898
91,92,72.72666275686366,12,upwind,5780,0.16227166258023792
91,92,72.72666275686366,24,downwind,2470,0.09429114624718857
91,92,72.72666275686366,24,crosswind,3391,0.10890315089522325
91,92,72.72666275686366,24,upwind,5778,0.0535425279652484
178,92,144.1562653271243,3,downwind,3415,0.2932641716572735
178,92,144.1562653271243,3,crosswind,2831,0.2033178743917015
178,92,144.1562653271243,3,upwind,5413,0.10882537315788608
178,92,144.1562653271243,6,downwind,3415,0.3613148817348163
178,92,144.1562653271243,6,crosswind,2830,0.25937285011672
178,92,144.1562653271243,6,upwind,5413,0.14190378713773336
178,92,144.1562653271243,12,downwind,3415,0.3653624249765648
178,92,144.1562653271243,12,crosswind,2829,0.2734531476548918
178,92,144.1562653271243,12,upwind,5409,0.19101584275405883
178,92,144.1562653271243,24,downwind,3410,0.2441081781147612
178,92,144.1562653271243,24,crosswind,2827,0.166338569561383
178,92,144.1562653271243,24,upwind,5408,0.14574202579644474
174,92,147.01006397516358,3,downwind,5916,0.0937501406712125
174,92,147.01006397516358,3,crosswind,1494,0.04463653988803425
174,92,147.01006397516358,3,upwind,3991,0.020482308746460846
174,92,147.01006397516358,6,downwind,5917,0.13283961782933884
174,92,147.01006397516358,6,crosswind,1493,0.08339759970747686
174,92,147.01006397516358,6,upwind,3990,0.041010048289716966
174,92,147.01006397516358,12,downwind,5913,0.15183752245971083
174,92,147.01006397516358,12,crosswind,1492,0.06066601070482197
174,92,147.01006397516358,12,upwind,3990,0.043356685217224425
174,92,147.01006397516358,24,downwind,5909,0.08914254676353894
174,92,147.01006397516358,24,crosswind,1491,0.06464344261879164
174,92,147.01006397516358,24,upwind,3987,-0.002156291188037795
124,93,179.07347248715686,3,downwind,1784,0.1086123326505096
124,93,179.07347248715686,3,crosswind,6369,0.08497354543740888
124,93,179.07347248715686,3,upwind,3209,0.04331080206500489
124,93,179.07347248715686,6,downwind,1784,0.17323751233635262
124,93,179.07347248715686,6,crosswind,6366,0.13578597163731154
124,93,179.07347248715686,6,upwind,3211,0.07604998171442039
124,93,179.07347248715686,12,downwind,1783,0.18070095787450738
124,93,179.07347248715686,12,crosswind,6364,0.13337960333982693
124,93,179.07347248715686,12,upwind,3209,0.06926735570008835
124,93,179.07347248715686,24,downwind,1781,0.06858156370227647
124,93,179.07347248715686,24,crosswind,6361,0.05683033634829292
124,93,179.07347248715686,24,upwind,3207,-0.005565762855050302
92,93,188.63646640249647,3,downwind,2668,0.10427126451108185
92,93,188.63646640249647,3,crosswind,3915,0.18868290889988296
92,93,188.63646640249647,3,upwind,5074,0.1702688581853525
92,93,188.63646640249647,6,downwind,2668,0.14711757057627278
92,93,188.63646640249647,6,crosswind,3915,0.1974717857276484
92,93,188.63646640249647,6,upwind,5073,0.21752199486608
92,93,188.63646640249647,12,downwind,2667,0.10828111174620537
92,93,188.63646640249647,12,crosswind,3915,0.17004974240360718
92,93,188.63646640249647,12,upwind,5069,0.15339065704061997
92,93,188.63646640249647,24,downwind,2665,0.012112779172709484
92,93,188.63646640249647,24,crosswind,3910,0.11384560863600882
92,93,188.63646640249647,24,upwind,5068,0.0887064522357511
68,93,190.7586195806233,3,downwind,3754,0.07150671465889513
68,93,190.7586195806233,3,crosswind,4007,0.08076891425659438
68,93,190.7586195806233,3,upwind,3895,0.06366416273778173
68,93,190.7586195806233,6,downwind,3753,0.10404506134118961
68,93,190.7586195806233,6,crosswind,4006,0.08939468648998844
68,93,190.7586195806233,6,upwind,3896,0.10539587937331449
68,93,190.7586195806233,12,downwind,3751,0.11684731902245751
68,93,190.7586195806233,12,crosswind,4006,0.08406104475952673
68,93,190.7586195806233,12,upwind,3893,0.09086412019392279
68,93,190.7586195806233,24,downwind,3748,0.07124492230176728
68,93,190.7586195806233,24,crosswind,4002,0.012957430180219021
68,93,190.7586195806233,24,upwind,3892,0.008607674123929146
178,93,195.34717534756373,3,downwind,2389,0.2071174132610067
178,93,195.34717534756373,3,crosswind,6729,0.21324657798734833
178,93,195.34717534756373,3,upwind,2539,0.15575582069270758
178,93,195.34717534756373,6,downwind,2389,0.240519745429763
178,93,195.34717534756373,6,crosswind,6730,0.25233155891927195
178,93,195.34717534756373,6,upwind,2537,0.18070209953936064
178,93,195.34717534756373,12,downwind,2390,0.2123873816825837
178,93,195.34717534756373,12,crosswind,6727,0.24303502109689365
178,93,195.34717534756373,12,upwind,2534,0.16240993699062792
178,93,195.34717534756373,24,downwind,2386,0.10482997822563957
178,93,195.34717534756373,24,crosswind,6726,0.14784296735811017
178,93,195.34717534756373,24,upwind,2531,0.08104976566521666
122,93,219.3783130331963,3,downwind,6486,0.05690673617299791
122,93,219.3783130331963,3,crosswind,2057,0.08602244195223858
122,93,219.3783130331963,3,upwind,3110,0.04401034903393488
122,93,219.3783130331963,6,downwind,6485,0.09902390619801443
122,93,219.3783130331963,6,crosswind,2056,0.13262650337282306
122,93,219.3783130331963,6,upwind,3111,0.10262721132218565
122,93,219.3783130331963,12,downwind,6480,0.11820464993304376
122,93,219.3783130331963,12,crosswind,2056,0.12537084850898036
122,93,219.3783130331963,12,upwind,3111,0.10102041310880219
122,93,219.3783130331963,24,downwind,6477,0.0644307269458341
122,93,219.3783130331963,24,crosswind,2054,0.06342739671690308
122,93,219.3783130331963,24,upwind,3108,0.014725944433403798
176,94,130.17811718639908,3,downwind,1984,0.017380693470216407
176,94,130.17811718639908,3,crosswind,4985,0.009312877663227425
176,94,130.17811718639908,3,upwind,4687,0.02063769324200913
176,94,130.17811718639908,6,downwind,1984,0.03635462576189011
176,94,130.17811718639908,6,crosswind,4986,0.002514230167173876
176,94,130.17811718639908,6,upwind,4685,0.03145478728366617
176,94,130.17811718639908,12,downwind,1984,0.044902198533709144
176,94,130.17811718639908,12,crosswind,4985,0.006741155396481631
176,94,130.17811718639908,12,upwind,4681,0.03351735279733007
176,94,130.17811718639908,24,downwind,1983,0.01781818923057557
176,94,130.17811718639908,24,crosswind,4982,0.057430999090358245
176,94,130.17811718639908,24,upwind,4677,0.03724303024085622
91,94,138.6458779372516,3,downwind,6072,0.12540783449477919
91,94,138.6458779372516,3,crosswind,1803,-0.018980230010372575
91,94,138.6458779372516,3,upwind,3780,-0.04312157167828186
91,94,138.6458779372516,6,downwind,6071,0.1709598590740073
91,94,138.6458779372516,6,crosswind,1803,0.01289117308733564
91,94,138.6458779372516,6,upwind,3780,-0.004290593204416292
91,94,138.6458779372516,12,downwind,6070,0.14942818934125485
91,94,138.6458779372516,12,crosswind,1801,0.07498645774600655
91,94,138.6458779372516,12,upwind,3778,0.03410933645922776
91,94,138.6458779372516,24,downwind,6066,0.10284034220490362
91,94,138.6458779372516,24,crosswind,1801,0.0886093354662416
91,94,138.6458779372516,24,upwind,3774,0.0645256699023293
177,94,139.3700580818008,3,downwind,3944,0.1655300525010357
177,94,139.3700580818008,3,crosswind,2149,0.033029549494942544
177,94,139.3700580818008,3,upwind,5559,0.06341008989871294
177,94,139.3700580818008,6,downwind,3944,0.17683957858773736
177,94,139.3700580818008,6,crosswind,2148,0.0788827277220234
177,94,139.3700580818008,6,upwind,5559,0.07913162769514963
177,94,139.3700580818008,12,downwind,3945,0.16467925209084072
177,94,139.3700580818008,12,crosswind,2147,0.12226716886174178
177,94,139.3700580818008,12,upwind,5554,0.09867013402066292
177,94,139.3700580818008,24,downwind,3941,0.09392379657588129
177,94,139.3700580818008,24,crosswind,2145,0.07492661943687419
177,94,139.3700580818008,24,upwind,5552,0.06183567154046543
172,94,143.499738102216,3,downwind,1818,0.053565466854127025
172,94,143.499738102216,3,crosswind,4195,-0.0017779969991816903
172,94,143.499738102216,3,upwind,5644,0.058771540582944544
172,94,143.499738102216,6,downwind,1818,0.08118209660616757
172,94,143.499738102216,6,crosswind,4194,0.037911489546109664
172,94,143.499738102216,6,upwind,5644,0.08400684131803983
172,94,143.499738102216,12,downwind,1817,0.10303534733340328
172,94,143.499738102216,12,crosswind,4190,0.1095428266623349
172,94,143.499738102216,12,upwind,5644,0.09350263458968613
172,94,143.499738102216,24,downwind,1818,0.1388908402497661
172,94,143.499738102216,24,crosswind,4188,0.12095890479956
172,94,143.499738102216,24,upwind,5637,0.11784795377990201
178,94,150.48537937263953,3,downwind,3947,0.2316518908819842
178,94,150.48537937263953,3,crosswind,2385,0.1394024060249776
178,94,150.48537937263953,3,upwind,5329,0.15038741528859606
178,94,150.48537937263953,6,downwind,3946,0.2557953454348177
178,94,150.48537937263953,6,crosswind,2384,0.19809388810324066
178,94,150.48537937263953,6,upwind,5330,0.17113053702913514
178,94,150.48537937263953,12,downwind,3947,0.23605955223173747
178,94,150.48537937263953,12,crosswind,2379,0.19677883096162013
178,94,150.48537937263953,12,upwind,5329,0.18624592425808126
178,94,150.48537937263953,24,downwind,3943,0.13119144561545318
178,94,150.48537937263953,24,crosswind,2377,0.13123695537996838
178,94,150.48537937263953,24,upwind,5327,0.12804696373913954
47,95,48.349409247241034,3,downwind,3745,0.43898227335953843
47,95,48.349409247241034,3,crosswind,1846,0.31598468229418464
47,95,48.349409247241034,3,upwind,6066,0.14287781738649033
47,95,48.349409247241034,6,downwind,3744,0.4022416742116838
47,95,48.349409247241034,6,crosswind,1846,0.278434103528091
47,95,48.349409247241034,6,upwind,6066,0.16044164982531758
47,95,48.349409247241034,12,downwind,3743,0.24791920536894999
47,95,48.349409247241034,12,crosswind,1846,0.19419211130904754
47,95,48.349409247241034,12,upwind,6062,0.15716927626853247
47,95,48.349409247241034,24,downwind,3738,0.1522922014070267
47,95,48.349409247241034,24,crosswind,1845,0.11952423080161777
47,95,48.349409247241034,24,upwind,6060,0.07536482919686523
92,95,66.47257724339612,3,downwind,3230,0.2893047046698704
92,95,66.47257724339612,3,crosswind,4583,0.16976263922373275
92,95,66.47257724339612,3,upwind,3844,0.17532257404673973
92,95,66.47257724339612,6,downwind,3230,0.3116384402127364
92,95,66.47257724339612,6,crosswind,4581,0.1720001299325889
92,95,66.47257724339612,6,upwind,3845,0.16979238534923893
92,95,66.47257724339612,12,downwind,3228,0.27372603388510075
92,95,66.47257724339612,12,crosswind,4576,0.14741442377622996
92,95,66.47257724339612,12,upwind,3847,0.08930000870875938
92,95,66.47257724339612,24,downwind,3225,0.12063360118393154
92,95,66.47257724339612,24,crosswind,4576,0.0687390816709119
92,95,66.47257724339612,24,upwind,3842,0.014512059024250188
91,95,72.38303687090792,3,downwind,3816,0.38557993417365605
91,95,72.38303687090792,3,crosswind,1449,0.22400147585778052
91,95,72.38303687090792,3,upwind,6386,0.09513075751775496
91,95,72.38303687090792,6,downwind,3816,0.38917339387049127
91,95,72.38303687090792,6,crosswind,1449,0.24105061944827091
91,95,72.38303687090792,6,upwind,6385,0.10200855089688358
91,95,72.38303687090792,12,downwind,3814,0.3036868390411643
91,95,72.38303687090792,12,crosswind,1447,0.1884698266054211
91,95,72.38303687090792,12,upwind,6384,0.09173776142944215
91,95,72.38303687090792,24,downwind,3809,0.23655647903971538
91,95,72.38303687090792,24,crosswind,1448,0.17611386622696706
91,95,72.38303687090792,24,upwind,6380,0.0431120541304377
174,95,81.09787463749015,3,downwind,5940,0.08621017355618871
174,95,81.09787463749015,3,crosswind,1496,0.08786650959178906
174,95,81.09787463749015,3,upwind,3963,0.051454799411715504
174,95,81.09787463749015,6,downwind,5941,0.09367603046381816
174,95,81.09787463749015,6,crosswind,1493,0.06300821590590192
174,95,81.09787463749015,6,upwind,3964,0.06348010598051775
174,95,81.09787463749015,12,downwind,5937,0.07867406433295464
174,95,81.09787463749015,12,crosswind,1493,0.003308399207637201
174,95,81.09787463749015,12,upwind,3963,0.03961701979559584
174,95,81.09787463749015,24,downwind,5933,0.03607657458991033
174,95,81.09787463749015,24,crosswind,1492,-0.014618062124643495
174,95,81.09787463749015,24,upwind,3960,-0.008152095704855174
122,95,153.84191952798065,3,downwind,4988,0.1609145687612142
122,95,153.84191952798065,3,crosswind,3283,0.14675642613990522
122,95,153.84191952798065,3,upwind,3382,0.08348977376961642
122,95,153.84191952798065,6,downwind,4986,0.18172715111676307
122,95,153.84191952798065,6,crosswind,3285,0.17760589383045944
122,95,153.84191952798065,6,upwind,3381,0.09883794241092142
122,95,153.84191952798065,12,downwind,4983,0.15300595800313951
122,95,153.84191952798065,12,crosswind,3282,0.1585445781178974
122,95,153.84191952798065,12,upwind,3382,0.09651730731958673
122,95,153.84191952798065,24,downwind,4981,0.0910675297636891
122,95,153.84191952798065,24,crosswind,3278,0.09827997702009265
122,95,153.84191952798065,24,upwind,3380,0.05802655765208332
49,96,68.69010203243694,3,downwind,3597,0.14550275043893965
49,96,68.69010203243694,3,crosswind,3772,0.04414282811879065
49,96,68.69010203243694,3,upwind,4292,0.029399656159690486
49,96,68.69010203243694,6,downwind,3599,0.1529620097043758
49,96,68.69010203243694,6,crosswind,3772,0.06391764590953268
49,96,68.69010203243694,6,upwind,4289,0.019117453244264324
49,96,68.69010203243694,12,downwind,3598,0.12222504903319505
49,96,68.69010203243694,12,crosswind,3769,0.04234931275689578
49,96,68.69010203243694,12,upwind,4288,0.022536361278412242
49,96,68.69010203243694,24,downwind,3597,0.04470500712287278
49,96,68.69010203243694,24,crosswind,3762,-0.015823064881448412
49,96,68.69010203243694,24,upwind,4288,0.03222928116441594
125,96,73.31592091713814,3,downwind,2201,0.08167879271629809
125,96,73.31592091713814,3,crosswind,4630,0.08215563622157254
125,96,73.31592091713814,3,upwind,4826,0.12874809077989546
125,96,73.31592091713814,6,downwind,2201,0.06063968268848142
125,96,73.31592091713814,6,crosswind,4630,0.08658400293279614
125,96,73.31592091713814,6,upwind,4825,0.1367172015302359
125,96,73.31592091713814,12,downwind,2200,0.04236589824459155
125,96,73.31592091713814,12,crosswind,4629,0.10655855072072999
125,96,73.31592091713814,12,upwind,4822,0.12128184615049824
125,96,73.31592091713814,24,downwind,2201,0.05238112660045048
125,96,73.31592091713814,24,crosswind,4623,0.09528570111898971
125,96,73.31592091713814,24,upwind,4819,0.0978424207145119
128,96,76.78809419029814,3,downwind,4192,0.04149049527931269
128,96,76.78809419029814,3,crosswind,3852,0.016678038134808504
128,96,76.78809419029814,3,upwind,3617,0.040009871103251105
128,96,76.78809419029814,6,downwind,4192,0.02602615373369316
128,96,76.78809419029814,6,crosswind,3853,-0.01095926056935055
128,96,76.78809419029814,6,upwind,3615,0.06823462365411487
128,96,76.78809419029814,12,downwind,4191,0.026022141371341376
128,96,76.78809419029814,12,crosswind,3850,-0.024436820650514654
128,96,76.78809419029814,12,upwind,3614,0.07952133057687714
128,96,76.78809419029814,24,downwind,4185,0.030082831415087875
128,96,76.78809419029814,24,crosswind,3851,-0.08212165105971592
128,96,76.78809419029814,24,upwind,3611,0.036234831152135535
181,96,122.68210331909535,3,downwind,4164,0.21447003421169153
